SNR_dB,Latency_ms,Signal_Power_dBm,Channel_Type,Modulation_Type
26.364574035460564,104.02950821127628,-2.162378963856442,Rayleigh,16QAM
14.836052694961502,39.619249567923376,-7.690371031528644,Rayleigh,8PSK
27.556144841916108,267.1316827468266,4.512421733703279,Rician,16QAM
7.429959941599236,151.27648740013925,-1.5400797780953006,Rayleigh,QPSK
10.710682764804684,149.9475489597649,-2.7692501225019948,Rayleigh,QPSK
2.476281231743867,114.86624439372389,14.881102157039315,AWGN,BPSK
28.061274817507538,81.54088641980084,-4.970322997052492,AWGN,16QAM
15.59690246561409,293.28748823390595,6.890271539554796,AWGN,16QAM
-2.1669433234298277,284.20911247116425,2.510004972633004,AWGN,BPSK
22.101721425285138,238.81688826286103,-9.179587447262799,AWGN,16QAM
15.489043630691125,101.77218963899664,-2.00363066524016,Rayleigh,8PSK
12.302049528787759,77.53675768528865,4.597123825845637,AWGN,16QAM
23.892382277222247,29.284416615521337,-4.843940729954807,Rician,32QAM
-1.755480210319229,157.32049535333715,-9.98196703649079,AWGN,BPSK
11.258578600496921,163.29655826922493,-3.282205670973239,Rician,QPSK
28.590082146178645,140.20320830344343,0.987160061414059,Rayleigh,16QAM
28.551225235703505,255.2821975150997,14.039203838803637,Rician,16QAM
8.417725820265742,289.52014506684213,8.246830664340806,AWGN,QPSK
0.3964630371837332,167.03330164466425,-9.12062822235031,Rician,BPSK
25.596478472504035,19.271022343397668,3.1664050582476406,Rayleigh,16QAM
12.313819760860255,42.93884776509264,-2.146378956423808,AWGN,8PSK
5.648712910983001,248.93229675155646,6.317964208445133,AWGN,QPSK
-1.0020905812237273,44.411696106236256,-8.497394454775533,Rayleigh,BPSK
7.399392277711087,127.90167533987365,-7.2336209344221825,AWGN,8PSK
25.742367264761356,281.81874877530413,8.69313838621608,AWGN,16QAM
19.878705744097182,252.763621123339,-5.632945233286256,Rician,8PSK
11.026439337726217,154.42426403270534,-5.94291526903434,AWGN,QPSK
21.21371323670369,154.05393874870057,8.117378322161414,AWGN,16QAM
2.4218575043442296,173.97365662981815,-8.096043651127204,AWGN,BPSK
20.6359419840294,110.64501773208731,-8.165159178313976,Rician,16QAM
18.053931845763202,82.254557422874,3.916725042582531,AWGN,16QAM
7.653191936044383,13.256223231616698,-7.190715278513928,Rayleigh,QPSK
11.061046383728314,250.80381052273626,5.946307678203976,Rayleigh,QPSK
19.920069838787082,203.6738325662693,9.312413152444094,Rayleigh,8PSK
2.2917303250963474,24.14420054183298,-4.4253171889144145,Rician,BPSK
19.044870391396913,14.030150886018907,1.011071297089762,AWGN,16QAM
12.816720718727652,94.93912265245822,-9.227488323187185,Rician,8PSK
4.977705733232286,232.1277589513746,7.637090298293629,Rayleigh,BPSK
24.74257191388935,169.02310382933342,-6.735818055188439,Rician,16QAM
1.3848345459623959,197.61799277049371,-1.6041535201172898,Rician,BPSK
-3.0352095074382133,30.504105731181156,-9.81240363369974,Rician,BPSK
4.7227707325426955,131.40214699365575,2.3170240499470527,AWGN,BPSK
4.095903962428391,211.199862191309,10.27953686656424,Rician,BPSK
4.185854511223589,35.14221441843969,12.951975653204407,Rician,BPSK
10.429228381821469,233.5146085561293,-9.882268101425364,Rician,QPSK
-3.0416408721336037,149.57148477547753,8.765001829820253,Rayleigh,BPSK
25.204890775348748,203.53111968079278,2.777845613953332,AWGN,16QAM
13.539390404290838,133.83151093277988,-7.689958506698385,Rayleigh,8PSK
4.110493256557598,55.85109122597792,5.894767642922595,Rayleigh,BPSK
14.03873712707026,206.46944037376255,14.565433625743864,Rayleigh,8PSK
4.4883188850311395,26.8641033840791,-7.535827166228259,Rayleigh,BPSK
18.01565533624881,243.29785016406757,-1.9175406377638193,Rayleigh,8PSK
6.480789282251358,86.0539953767736,-5.905670776464821,AWGN,8PSK
5.101984906685482,223.63700254083597,3.0328610751979994,Rician,QPSK
27.003068230334662,297.91506053933114,12.384217680910943,Rayleigh,16QAM
4.803495929487237,297.4913833638889,-8.10769204670905,Rayleigh,BPSK
13.035631633480786,48.65769274264467,-0.8278064293936627,AWGN,8PSK
20.60000749519334,196.3999066756646,-0.22236803799161464,Rayleigh,16QAM
-1.459427147513297,254.5949056214778,1.796768165615589,Rayleigh,BPSK
13.85436361753186,120.54502615050895,4.974115529781118,Rayleigh,8PSK
9.976712617254046,197.27041198540758,-5.132212199527127,AWGN,QPSK
1.7046444148241928,102.20136891223802,0.6803514815336502,AWGN,BPSK
19.745401019074567,133.12240344628796,14.352007698130851,Rayleigh,8PSK
5.452993946431082,121.02158405549643,9.849518604572928,Rician,8PSK
21.073136012264413,102.3406606182725,12.86712662495703,AWGN,16QAM
13.300423675099815,141.49912503052929,-2.0697810664697327,Rician,8PSK
5.3866066276391305,77.25656305587448,1.3446535227946566,Rician,8PSK
24.600248498987465,141.32139380149337,-8.9009909720066,Rician,16QAM
9.461232394606114,28.774532681354717,7.169944585180978,Rician,8PSK
14.831720470075858,141.74360262028142,3.415323299148458,AWGN,16QAM
18.306032444499866,242.57661755856986,2.8760754603185195,Rician,8PSK
9.290979660118909,22.568787871574365,-3.1748387202474433,AWGN,8PSK
12.451758805490098,257.7762095887782,13.884809650553194,Rician,8PSK
-0.18727114320218785,206.95596689155357,14.068210067041115,Rayleigh,BPSK
25.36777345503421,67.87206516979175,-0.10942143248650815,Rician,32QAM
12.490722727427652,239.62654575483026,1.4103181117678112,Rician,8PSK
21.156990346847596,105.39125121133708,13.62699812226414,Rayleigh,16QAM
20.116059153850262,80.04323669636014,9.685490129689825,Rayleigh,16QAM
27.746065328388262,235.62593707613922,14.42224917658272,Rayleigh,16QAM
13.085155143699541,31.179111144343455,-7.392382122673441,AWGN,8PSK
3.575554249122879,195.3737022077464,-7.387154641856435,Rayleigh,BPSK
22.2238721320607,240.4404047741566,-2.305829177817186,Rayleigh,16QAM
2.7907058501797586,67.49295949359364,1.734839932441405,Rayleigh,BPSK
7.31739817347227,11.04874400791827,-3.6828041979453543,Rayleigh,QPSK
25.21558371308658,144.6372556101784,2.0581364840001406,Rayleigh,16QAM
26.790953007328497,74.12774208739782,-9.037257074238658,Rician,32QAM
10.436053656313788,49.85026408177459,4.331749413812982,Rayleigh,QPSK
-4.418617907645841,108.25303282745608,14.575929158922683,Rayleigh,BPSK
3.416633765253737,15.679994456292754,10.104637498078219,AWGN,BPSK
-4.098648706265846,51.102517214588495,10.366487765538814,Rayleigh,BPSK
18.545485459580647,15.768867347665484,10.182749922009773,AWGN,16QAM
28.618244069656093,144.7154108083945,-2.8559418634081837,AWGN,16QAM
11.263354622961423,277.89165969615044,5.771787925722247,Rician,QPSK
19.767630351917695,15.579917257537312,11.546665706881278,Rician,8PSK
12.863312742569928,169.30691930687368,6.2745493711962474,AWGN,16QAM
20.169854169898777,253.6638407820109,3.420194164830498,Rayleigh,16QAM
3.5892479529295507,172.79758921985572,-0.9151155715254173,Rician,BPSK
5.292965413570318,60.93468524316666,8.976664538943329,AWGN,8PSK
8.902375219501808,74.75257467620887,-7.768833128686741,AWGN,8PSK
18.835865160121667,64.76278589439774,9.135122513413748,Rician,8PSK
27.029297183749065,179.1650044553273,4.422106750352734,Rayleigh,16QAM
-3.746319567930368,52.02308240838881,1.467824307496194,AWGN,BPSK
-3.5517258655779167,35.974266190449626,14.098005159067302,Rayleigh,BPSK
23.62152559331791,107.19566779380769,8.264750721749245,AWGN,16QAM
20.38162414478689,40.39165117045349,-3.771550125936731,AWGN,32QAM
18.81610831067207,292.36191728197167,13.515011865162037,Rician,8PSK
8.590165948370073,120.94520196714761,-5.877753077360972,AWGN,8PSK
-1.7965236286706765,123.22818652055955,12.7132357579885,Rician,BPSK
11.037989679123914,196.20354906936453,-6.131743167220563,Rayleigh,QPSK
1.46580876767234,203.73464508776846,-7.663840029471305,Rician,BPSK
12.919305798956007,22.69888059914685,4.762883822712816,AWGN,16QAM
24.396887898582868,106.4258575911851,-2.634734543292863,AWGN,16QAM
5.901064055745053,99.76852826761196,3.9345182623511885,Rayleigh,QPSK
-0.47951239468867524,283.3757086854642,2.117801569548881,Rayleigh,BPSK
19.630636094236614,117.8805856840498,1.8764730165029704,AWGN,16QAM
25.341670476348046,120.25500398673508,-6.079996559278724,Rician,16QAM
17.554713912813945,12.249298955975359,-0.9133385243139447,Rician,8PSK
20.586037753519342,196.7088230921794,2.400309417000118,AWGN,16QAM
8.380218002535397,68.80856334842176,-9.785628775589224,Rayleigh,QPSK
29.766166124287935,19.81236109819575,7.223093199581058,AWGN,32QAM
21.09831418826112,40.710294908679494,-0.554426190439429,Rician,32QAM
7.249278098158495,259.21400669014366,14.96832285701916,AWGN,QPSK
28.003606008170962,188.59820653933087,-4.093436450570575,Rayleigh,16QAM
3.6278720054527103,175.02261863812376,14.054171946939753,AWGN,BPSK
4.9484399030870865,20.01346591660078,7.410436948992071,AWGN,BPSK
28.42771527196551,55.649145265281916,-6.308754196209426,Rician,32QAM
28.549693619811762,97.41415323918639,-2.2957884993338027,Rayleigh,16QAM
28.472681260563938,136.2795365928714,8.849457057649637,AWGN,16QAM
-2.7891227568342023,62.880914632622414,0.506778376956003,Rician,BPSK
4.469293956907027,267.7417740774615,7.2596267996532475,Rayleigh,BPSK
10.487743436096334,74.09705105443722,-5.942478896731783,AWGN,8PSK
16.564185091364056,293.73433806054345,6.412486381013405,Rayleigh,8PSK
0.9918248236560494,39.377991289299025,14.105801162645616,Rician,BPSK
16.045097800812602,170.19178458995907,2.638130823218516,AWGN,16QAM
21.706701740895802,203.85726680068146,4.47568181538878,Rician,16QAM
12.416430632411117,43.58001828017927,6.235253935405606,Rician,8PSK
3.6461605694810437,15.997667717032122,13.537902644309668,Rayleigh,BPSK
20.497934690251334,286.47730402287857,0.6905891487252518,AWGN,16QAM
12.879876848920947,16.280609435581926,-9.623912562746883,AWGN,8PSK
23.90460374933346,283.9036609415172,4.554635450771405,Rician,16QAM
5.734069040204455,289.1775680061788,-6.860177051606761,Rician,QPSK
24.236903308638237,165.23857477060085,-7.351929650557589,Rician,16QAM
4.328735262802278,81.71113795102458,7.897352482487467,Rician,BPSK
7.834430749983323,121.64363402777389,-3.7594763037728844,AWGN,8PSK
0.38831013375228274,159.02396404602746,11.50366156424607,Rayleigh,BPSK
-1.645902849473563,243.07327352995003,10.199374085417777,AWGN,BPSK
-4.40048612784299,134.47288878662113,2.8226151166855864,Rayleigh,BPSK
18.56089210974202,275.56752526239615,11.864937685270466,Rayleigh,8PSK
5.166202362847919,184.26071260730484,11.85132077172453,AWGN,QPSK
16.92989979425541,158.6705217418951,4.691830896911478,Rician,8PSK
4.905515151845092,74.26208589825141,-0.805522577592015,Rayleigh,BPSK
9.922577240186264,30.490942975850675,1.8085699197983693,Rayleigh,QPSK
10.281161248078208,68.92614343321449,3.490031654848025,AWGN,8PSK
15.86660127457521,191.06888080827295,-9.063717882390524,Rayleigh,8PSK
1.8414625317919437,134.03857331778562,14.418916944027544,AWGN,BPSK
6.1994693615632155,109.2521342353359,5.908651770724328,AWGN,8PSK
12.526338042738185,280.6743039820084,10.84790165553849,Rayleigh,8PSK
20.187988680245756,62.90618849737469,-7.3704938817555625,Rician,32QAM
-3.8215642661471816,205.349623007596,1.5629096110012952,Rician,BPSK
5.149191951080812,13.835282936562296,-8.147596322977554,AWGN,8PSK
15.18307378563804,202.61317698175966,-9.361087722132414,Rician,8PSK
7.376990273295039,141.61044748456703,1.1831960435443278,Rician,8PSK
-1.6838904867592994,16.02541194394295,-7.654217773512764,Rayleigh,BPSK
-2.090317843319007,230.25112743683772,8.35693545593444,Rician,BPSK
29.159079373512284,48.212094972141536,5.291097553825059,Rayleigh,16QAM
5.125707890679298,31.35420287903188,-6.1239727123570304,Rayleigh,QPSK
28.548841350016026,147.08202634306906,9.960861449038745,Rician,16QAM
13.031137007110544,274.89808292568335,-5.533916878340045,Rayleigh,8PSK
5.038750831472187,291.0151995404227,-4.952362973352794,Rayleigh,QPSK
-2.273996679940369,291.988856856792,8.540396873437722,Rayleigh,BPSK
21.770462885141757,47.76136142862572,-6.878514978735092,Rayleigh,16QAM
19.26893729151869,91.06648120180161,-1.0949905069540442,AWGN,8PSK
-0.2318446293102392,271.2600505086923,4.716923169145456,AWGN,BPSK
4.3963125953891815,195.06676893617168,11.61590195812714,Rician,BPSK
4.088244437178929,54.62311320408998,6.052045803809321,Rician,BPSK
8.154222617703907,22.722961693846578,8.51248049802124,AWGN,8PSK
11.527757027445439,228.56969772826798,3.9946188707053825,AWGN,QPSK
29.161229745597588,49.089342754702336,-8.074348938449535,Rician,32QAM
11.068503195579101,45.619147551743865,11.354714793880124,Rician,8PSK
26.507756702064405,239.84181080429894,3.149471930523635,AWGN,16QAM
20.337743343973816,103.36216754149447,8.868305455721888,AWGN,16QAM
21.797477297788188,97.21587201090183,-6.1129869802477526,Rayleigh,16QAM
13.58065190338429,272.6965324485909,-1.0836187859171567,Rician,8PSK
27.752429411123117,80.73432734685753,5.915880943560474,Rician,16QAM
-1.8727162980058414,157.58170730915626,5.666552593164578,AWGN,BPSK
22.416502648190903,180.9732975849408,-5.180387583868503,Rician,16QAM
-2.51462982073968,190.14721808410906,9.797457952108978,AWGN,BPSK
13.002826626514988,90.42113896672103,-8.107996808247997,Rician,8PSK
-1.306278266884473,257.67579939462644,-4.571134797206716,AWGN,BPSK
1.6564051693203394,50.12498291160468,7.480830478852898,Rician,BPSK
28.74192255012167,297.3425536127471,-0.9033279338251212,Rician,16QAM
0.802875835906681,76.8508252081562,0.5978070296628903,AWGN,BPSK
11.176614446684681,158.94516446861374,11.986051253048505,Rician,QPSK
-2.0701243606015303,160.9326351613151,1.9768593980201459,Rayleigh,BPSK
4.419769745083235,189.339308900151,-3.22088035542862,Rician,BPSK
29.58119252809321,12.818479062316886,2.278234840948782,Rayleigh,16QAM
-1.6928594578956324,154.59179475412003,1.463526390544704,Rician,BPSK
21.718500568174825,22.955459759298563,9.016773455410558,AWGN,32QAM
17.199211057305703,281.04592003011084,6.853082370880106,Rayleigh,8PSK
7.059876520873116,206.16204041876298,-0.09169543307864458,Rician,QPSK
19.37332976497891,122.32368198708649,14.706636297027075,Rician,8PSK
17.305983672024336,28.556962481457894,-0.7615753119546653,Rician,8PSK
13.665514042006542,160.14849351069182,10.208926666494339,AWGN,16QAM
15.548781807856471,276.5206500484632,5.407531450365644,Rician,8PSK
-0.7650317904448256,63.480142367385234,3.4376268429730192,Rayleigh,BPSK
22.365340852456015,105.48007183872187,4.323836068875856,Rician,16QAM
6.674394272958622,128.95868244860216,8.98898767599917,Rician,8PSK
8.484315733357942,237.48427222710836,3.927175600459055,Rician,QPSK
15.329869548373441,234.52162453204633,-4.469792648407794,Rician,8PSK
24.11078405895596,177.01399782299143,1.7775652229710612,Rician,16QAM
18.88321390975418,285.84998014967726,-7.7117068572809275,AWGN,8PSK
-2.754767879257152,242.83564530793294,10.955049910836603,AWGN,BPSK
27.944743814110062,42.630586814961966,-3.353455660693599,Rician,32QAM
5.052238630025755,59.92205575786744,-2.1765520486306276,Rician,8PSK
14.068430546795739,156.18320475123056,-4.499287087706057,Rayleigh,8PSK
13.87225851356471,11.447707275751608,4.3624019749954,Rician,8PSK
10.593150800100393,101.57862278392065,2.37799662696964,AWGN,8PSK
1.8155213572506455,150.00277813390488,-1.005387019097201,Rayleigh,BPSK
6.619210212318032,163.63344401049508,2.4648733002263867,Rician,QPSK
13.627360586351188,182.48075126006486,-5.311462934890106,Rayleigh,8PSK
12.957494823187911,190.62491328824632,4.390217678578617,AWGN,16QAM
10.075953330077192,70.98011716216254,-2.626318717343839,AWGN,8PSK
11.649538158532337,261.6313106711143,8.921798642551021,AWGN,QPSK
15.667599421547102,280.6509068624834,4.628332651574274,AWGN,16QAM
-4.378598111239777,238.3294352977651,1.1007677782511394,AWGN,BPSK
2.70459784811562,180.70734937263833,-7.081208271794539,Rayleigh,BPSK
5.081351693343425,274.3126383698072,-6.891295189318788,Rician,QPSK
7.29082467150984,160.82127545508087,2.07635953102616,AWGN,QPSK
-0.6518284518967405,65.67341944777928,-3.0886135683791114,Rayleigh,BPSK
22.153188590855777,293.41137340250674,-9.78505616054777,Rayleigh,16QAM
19.410955996845267,289.48271882642587,5.72885714584428,AWGN,16QAM
25.373024300647373,11.4024080127653,4.277677532136806,Rayleigh,16QAM
0.5344429951246337,68.05991409717538,2.9641514263133306,Rician,BPSK
17.648345949300193,144.05046637324983,-1.0042683951585722,AWGN,8PSK
18.470598113982323,269.78868653408284,10.061999121042938,Rayleigh,8PSK
11.286879555244948,195.24584553430088,4.587046642442358,Rayleigh,QPSK
1.6233923342511227,85.90789709353437,3.9854907097166947,Rician,BPSK
14.063775358999322,219.5545649924212,5.298648054222305,AWGN,16QAM
28.407484380519733,223.19525080167884,3.115733281042493,Rayleigh,16QAM
28.200619318665417,170.91122299143606,-9.5421974163386,Rician,16QAM
-1.2356461664686154,179.2955412119068,-8.926155714177794,AWGN,BPSK
3.0006936466380854,193.9978508573099,11.7607029236218,AWGN,BPSK
12.823655847924954,93.10594402811151,-8.01854166048232,AWGN,8PSK
0.008412801825193661,153.3587168167581,-2.4366566157768137,AWGN,BPSK
-3.2046329609482194,120.02398788212457,-9.109852552328498,Rician,BPSK
15.550315092459506,272.5072756655459,14.211904056076726,Rayleigh,8PSK
-0.6398922374386871,195.99393035478667,8.919406029087092,AWGN,BPSK
24.134538522141238,87.49756410768589,5.634646464414558,AWGN,16QAM
22.91157991707367,189.58717057733992,0.5680229386514828,Rician,16QAM
-2.2190372581389974,67.73958573629655,4.911173456424166,AWGN,BPSK
15.485204980085115,13.634324302618168,10.283479964227364,AWGN,16QAM
10.871925445935762,50.24882485631959,8.1871140874306,Rician,8PSK
5.718763802520085,202.78312119305133,8.236025282805084,Rayleigh,QPSK
7.117311933442307,61.850409880533874,-5.5163628585894156,Rayleigh,QPSK
26.34635706011018,104.45917344038943,-8.092774533644977,AWGN,16QAM
16.368473216318854,185.89817915320492,-6.850286174551497,Rayleigh,8PSK
-4.714166598664617,140.20016744267775,9.812429167934027,AWGN,BPSK
2.576069598223744,142.52487705244118,0.01958908955910843,Rayleigh,BPSK
11.527482859774217,188.65999478834962,-5.480570791781746,Rician,QPSK
-4.8182467142862855,47.14445127818969,2.7330727056939566,Rician,BPSK
3.3915623929668577,166.97007277007427,12.62700371322429,Rayleigh,BPSK
16.981209983302012,294.3583149188924,-2.481312852583039,AWGN,8PSK
25.717525767482712,284.7436986418339,10.19889765677851,Rayleigh,16QAM
0.4916926607427916,144.87573715335873,-0.688197296657167,Rician,BPSK
-4.428587301857278,105.08111033842377,-5.168046332248762,Rician,BPSK
-1.025623548034985,201.7995065367974,6.218700525702811,AWGN,BPSK
-3.6848189674849436,218.38655364629005,9.654577476536566,AWGN,BPSK
17.986162185777843,114.58790609996502,4.825405421422886,AWGN,16QAM
6.8482827446836065,97.33069338179047,14.295427148290543,Rayleigh,QPSK
21.36232193822235,52.50853398601323,-2.2955084794948757,AWGN,32QAM
28.74688168105999,20.730883104329948,5.298853988401865,Rayleigh,16QAM
-4.986900856637872,71.5928249150945,4.470602290104443,Rayleigh,BPSK
12.931408015704818,224.21226139120026,-1.6867947801832308,Rayleigh,8PSK
20.82964412503949,236.0884543488737,5.117004407271661,Rician,16QAM
20.98109879663499,51.64890675738438,1.0122527134457027,Rician,32QAM
-3.8183351324284387,197.4744900977049,14.258362414451408,Rayleigh,BPSK
3.9073028783288315,174.7569471345529,0.09720611489043662,Rician,BPSK
16.37659610252914,159.0395093683591,13.52884676584834,Rayleigh,8PSK
-2.0899411248396875,193.42014818998078,2.758330104636414,AWGN,BPSK
17.439406277654733,204.07545499906968,13.767733752200268,Rician,8PSK
12.496914850767318,246.6249400990442,2.8195757765747658,Rayleigh,8PSK
1.0831943910280213,227.97333668617506,4.745434582049988,Rayleigh,BPSK
5.480730014339601,67.96943033375939,11.51933689824778,Rician,8PSK
3.8238572105261888,77.53891789528406,14.546399410271857,AWGN,BPSK
12.328532597748637,233.452880162979,0.42264799156809296,Rayleigh,8PSK
14.486187074399904,185.28124461058368,6.086256325118775,AWGN,16QAM
6.09872990469772,278.87377084003043,-5.701088135537213,AWGN,QPSK
6.534508485253738,89.76341840548469,-3.533383371719739,Rayleigh,QPSK
17.385226437745033,12.468823308159568,10.723846680059967,AWGN,16QAM
-4.714420467520119,139.3874910439549,1.6634255086010032,AWGN,BPSK
5.247918655243691,261.1525146764843,8.858378861890301,Rician,QPSK
-2.5178029733522447,254.63935327393037,-1.265575433241274,Rician,BPSK
5.7353596980433945,104.7578102058274,14.009967676263262,Rician,8PSK
14.960987082984598,76.33017250261867,8.602506611322902,AWGN,16QAM
12.950010404264198,89.79873597220703,14.52511097799951,AWGN,16QAM
17.333823872483514,142.6885095827573,10.019935301321066,AWGN,16QAM
28.648971880064273,223.0027032133958,4.347526329548948,Rician,16QAM
-4.56761708947843,176.66297410152634,-5.8893487776675215,Rayleigh,BPSK
29.96093422356701,69.7826205808324,3.625914548170833,Rayleigh,16QAM
21.054229258762984,256.7427783902577,-7.958045649490142,Rician,16QAM
23.61599830032642,46.25994866576782,10.676595373814607,AWGN,32QAM
27.408011988285317,186.23772200039951,11.725393601570051,Rayleigh,16QAM
14.468593968759812,83.36063129299258,8.7518921021423,AWGN,16QAM
24.253047344384697,298.02356180785176,0.6097897952995126,Rayleigh,16QAM
9.56944106364376,49.73391749723142,-4.977431499092091,Rayleigh,QPSK
-3.6813744661506735,67.30847702417644,-2.133567821561477,Rician,BPSK
25.204381017341955,240.66563848143107,11.186423402403623,Rician,16QAM
7.6975790156591835,38.67191800615423,5.477234250643749,Rician,8PSK
13.915397365212801,190.77457095694083,3.7455939055076275,AWGN,16QAM
10.873189690914904,91.14237491278485,8.562354664897715,Rician,8PSK
-0.14017789794309543,263.56336646617376,13.817225661402933,Rayleigh,BPSK
27.8929927418108,267.0316352060921,11.027062683638853,Rician,16QAM
27.878192206526442,243.63235845056397,6.9555972933059635,AWGN,16QAM
2.7234738079802243,110.93870956538532,-9.14457162966373,Rician,BPSK
9.41951300729637,191.9883370616988,9.945712439215747,AWGN,QPSK
23.036178359759553,77.75199760159416,-8.908681448887576,Rician,32QAM
29.580942876546594,253.6537755856299,-7.62022974820159,Rician,16QAM
22.936672180845193,175.284194300373,-3.2885154996054453,AWGN,16QAM
-0.3446373627545096,275.5174615653874,11.042897974727044,AWGN,BPSK
21.23817035905925,107.40160809925503,4.334622491799919,Rician,16QAM
-0.7093333399060011,184.21314630160265,10.863407551520414,AWGN,BPSK
6.576525794875694,252.8398242396523,0.9494049319440769,Rayleigh,QPSK
19.16018146575613,83.82613301966397,-8.622882202935541,AWGN,8PSK
8.142815607880133,43.24397783823048,0.24942357101679136,AWGN,8PSK
9.649806601399119,211.48073452716585,4.757658907534282,AWGN,QPSK
8.592487989416519,207.469503493477,-5.444069977204007,Rician,QPSK
-3.2710308839610045,215.7341127189484,-9.046431557975815,AWGN,BPSK
6.558657012511192,205.24559092419415,-8.55019194146388,AWGN,QPSK
29.132201788462794,217.0435693314442,-3.1144254334282575,Rayleigh,16QAM
23.0046073636755,162.3454138684277,14.233153549069488,Rician,16QAM
7.131899774390481,245.2255006233954,-3.150045729376732,AWGN,QPSK
19.73745845351148,28.137414939290622,-8.341402568598063,Rayleigh,8PSK
-2.268397443557916,39.3512066955156,-0.5320923978300875,Rician,BPSK
-1.6016808875129969,132.71748296653539,11.543248405108255,AWGN,BPSK
21.039826079202232,169.6071410909502,2.7312498908722507,Rician,16QAM
0.8833606030227497,58.6290359039727,-7.914048141471624,Rician,BPSK
-1.8731334600636789,162.57013008323196,-2.0781241056654043,AWGN,BPSK
21.069293788764806,254.9762156582332,-2.2170351018283236,Rayleigh,16QAM
-3.599130381830675,222.65783813339743,-9.378338430007975,AWGN,BPSK
29.117750646575665,67.19717834699622,12.5348576539952,Rician,32QAM
28.55204022570974,65.73709452022564,9.991547883349188,Rician,32QAM
9.340117501157936,93.16115870292896,6.230118335288587,AWGN,8PSK
25.218811851648084,297.8440056754363,-9.387623052790147,Rician,16QAM
1.3226062801080216,271.1621690665266,0.9408966960274086,Rayleigh,BPSK
21.190689794795443,242.95939648589456,-3.1348938114063856,Rician,16QAM
0.8130227383700657,166.7228909582888,13.309854202288228,Rician,BPSK
1.2992642577211182,230.23539854997827,-1.0993936055301905,Rician,BPSK
10.277477600897049,80.14096934416426,1.8774270917477,AWGN,8PSK
10.854893367999024,174.8664547645041,14.471150293751574,Rayleigh,QPSK
3.928609664133189,22.02896296077721,5.596603602295431,Rayleigh,BPSK
13.888789194933914,191.52287667601522,5.097752753560979,Rayleigh,8PSK
24.96202718073691,49.65282431919968,7.338801977156027,Rician,32QAM
-1.4961656787273974,170.86530461056364,-0.20610498764182772,Rayleigh,BPSK
3.9356017903671425,133.3759089169192,0.8703111327791255,Rayleigh,BPSK
16.390287288412278,138.75095784213653,8.2813474821045,AWGN,16QAM
9.009289530683514,271.2305884410671,-2.063196561093677,Rayleigh,QPSK
17.07668017455707,291.2948832939076,-8.21034725641701,Rician,8PSK
25.79400995876296,271.17161381302736,3.838890094695305,AWGN,16QAM
3.7877064846702435,244.33167783771327,7.125066908972904,Rayleigh,BPSK
21.499270239339772,212.9256469466022,-4.012648486471092,AWGN,16QAM
16.45364969820438,80.53599079479507,2.081673003745225,Rician,8PSK
-1.100233176248735,87.01207671903848,11.122114996335124,AWGN,BPSK
-4.027474807838064,132.4824287977794,10.177714678691004,AWGN,BPSK
5.25536571305326,30.144675241342295,-9.546990029955545,Rayleigh,QPSK
9.637894447982523,285.43423838259775,-5.652896447654112,Rayleigh,QPSK
7.581967059766171,214.29508896533503,-4.8894224493088965,AWGN,QPSK
4.522563753829205,246.0150645741462,13.62553819622778,Rician,BPSK
23.48750314842831,273.2764447244864,8.371885589684414,AWGN,16QAM
18.00976424146591,16.121488056093586,1.243991157946617,Rayleigh,8PSK
15.59230282205695,270.4535619101695,5.930930194323354,Rician,8PSK
0.8149264812523018,233.44462674742783,7.121080900304602,Rayleigh,BPSK
-2.883952602961502,110.90136954666792,-2.8696820162665446,AWGN,BPSK
-3.379822398416254,164.17849974894168,14.167986583864085,AWGN,BPSK
2.4931134354977056,222.47883281465658,1.8507442687821865,Rician,BPSK
15.239121518505335,80.58446141068488,6.656984801161375,Rayleigh,8PSK
12.964739490799502,257.46112029347023,5.1401982323975695,Rician,8PSK
9.090857147741792,271.4107568590255,1.438288302644004,AWGN,QPSK
25.721822051177035,155.28116394550554,-7.966761883303141,Rayleigh,16QAM
6.641173711638256,115.11015244979599,8.008308767039242,Rayleigh,QPSK
7.118071475455663,24.263017472620188,4.77108132258148,Rician,8PSK
12.178227181185257,150.2146079850548,-6.944092814274994,AWGN,8PSK
25.976130550492627,61.743955899398024,2.41932025848285,AWGN,32QAM
2.1575160430486084,130.70760816427514,-8.100511449611503,Rayleigh,BPSK
23.074766517581658,22.04940672684967,-6.297834438510291,AWGN,32QAM
1.2927066735122592,143.5109605439207,-7.585632204601714,AWGN,BPSK
10.890231584278965,297.0117871661963,-4.010275691749675,AWGN,QPSK
2.4230842331364952,48.89499557937032,-0.15390371725307794,Rayleigh,BPSK
17.435381447593905,166.86751970921173,5.890348039472396,Rician,8PSK
13.856012847799441,282.79973437719184,14.694571581761796,AWGN,16QAM
-3.851007003880908,74.61884671929703,1.5157705965595802,Rayleigh,BPSK
-4.191837995071164,33.6264093523301,2.2860162130491695,Rician,BPSK
11.864046482609815,135.39682963650665,-3.004780209688856,Rayleigh,QPSK
27.966206995300766,230.37172940923534,14.573582263980619,Rician,16QAM
29.663112721402108,244.7741466178735,1.2496146402550075,Rayleigh,16QAM
24.145861230278893,192.24862009767742,-6.758549109735675,Rician,16QAM
-3.3647981636426683,184.43831378593387,1.9809161251120369,Rician,BPSK
